TIME,FSP_X
1.405,0.0685743
1.406,0.0685931
1.407,0.0685485
1.408,0.0684996
1.409,0.0684635
1.41,0.0684837
1.411,0.0684757
1.412,0.068407
1.413,0.0683985
1.414,0.0684041
1.415,0.0684137
1.416,0.0684013
1.417,0.0683967
1.418,0.0683642
1.419,0.068294
1.42,0.0682247
1.421,0.0681605
1.422,0.0681545
1.423,0.0681915
1.424,0.0682049
1.425,0.068187
1.426,0.0681026
1.427,0.0679675
1.428,0.0679056
1.429,0.067867
1.43,0.0678507
1.431,0.0678296
1.432,0.0678352
1.433,0.0678383
1.434,0.0677979
1.435,0.0678142
1.436,0.06785
1.437,0.06785
1.438,0.0678542
1.439,0.0678944
1.44,0.0679695
1.441,0.0680583
1.442,0.0681199
1.443,0.0681855
1.444,0.0682661
1.445,0.0683238
1.446,0.0683467
1.447,0.0683484
1.448,0.0683472
1.449,0.068283
1.45,0.0682589
1.451,0.0682623
1.452,0.0682643
1.453,0.0682708
1.454,0.0681868
1.455,0.0681459
1.456,0.0682012
1.457,0.0682354
1.458,0.0682777
1.459,0.0683286
1.46,0.0683249
1.461,0.0682628
1.462,0.0682418
1.463,0.0683039
1.464,0.0683632
1.465,0.0683616
1.466,0.0682771
1.467,0.068138
1.468,0.0680852
1.469,0.0681063
1.47,0.068118
1.471,0.0681315
1.472,0.0680929
1.473,0.0680306
1.474,0.067971
1.475,0.0679659
1.476,0.0680007
1.477,0.0680212
1.478,0.068066
1.479,0.0681049
1.48,0.0680532
1.481,0.068011
1.482,0.0679847
1.483,0.0679495
1.484,0.0679229
1.485,0.067854
1.486,0.0678625
1.487,0.0678877
1.488,0.0678956
1.489,0.0679313
1.49,0.0679062
1.491,0.0678106
1.492,0.0677333
1.493,0.0676604
1.494,0.0676283
1.495,0.0676226
1.496,0.0676324
1.497,0.0676142
1.498,0.0675873
1.499,0.0676219
1.5,0.0675856
1.501,0.0675147
1.502,0.0675074
1.503,0.0675864
1.504,0.0676176
1.505,0.0675874
1.506,0.0675583
1.507,0.0675594
1.508,0.0675891
1.509,0.0675942
1.51,0.0675622
1.511,0.067534
1.512,0.0675624
1.513,0.0676299
1.514,0.0676305
1.515,0.0676108
1.516,0.0676667
1.517,0.067709
1.518,0.0676461
1.519,0.0675947
1.52,0.0675792
1.521,0.0674912
1.522,0.0674636
1.523,0.0675296
1.524,0.0675773
1.525,0.0676333
1.526,0.0677214
1.527,0.0677432
1.528,0.0677221
1.529,0.0677505
1.53,0.0677924
1.531,0.0678442
1.532,0.0678812
1.533,0.0678952
1.534,0.0678623
1.535,0.0677968
1.536,0.0677159
1.537,0.0676781
1.538,0.0677093
1.539,0.0677363
1.54,0.06774
1.541,0.0676878
1.542,0.0676342
1.543,0.0676342
1.544,0.0676405
1.545,0.0676323
1.546,0.0676596
1.547,0.067657
1.548,0.0676411
1.549,0.0676844
1.55,0.0676984
1.551,0.0676791
1.552,0.0676965
1.553,0.0676983
1.554,0.067676
1.555,0.0676669
1.556,0.0676292
1.557,0.0675981
1.558,0.0676317
1.559,0.0676174
1.56,0.0675838
1.561,0.0676326
1.562,0.0676477
1.563,0.0675819
1.564,0.067563
1.565,0.0675824
1.566,0.0674987
1.567,0.0673923
1.568,0.0672605
1.569,0.0671602
1.57,0.0671658
1.571,0.0671781
1.572,0.0672348
1.573,0.0672992
1.574,0.0673065
1.575,0.0673159
1.576,0.0673378
1.577,0.0673065
1.578,0.0672665
1.579,0.0672935
1.58,0.0673587
1.581,0.0674069
1.582,0.0674375
1.583,0.0674805
1.584,0.0675194
1.585,0.0675713
1.586,0.067619
1.587,0.0676561
1.588,0.0677152
1.589,0.0677856
1.59,0.0678312
1.591,0.0678643
1.592,0.0679384
1.593,0.0679605
1.594,0.0679226
1.595,0.0678769
1.596,0.0678313
1.597,0.0678059
1.598,0.0677658
1.599,0.0677869
1.6,0.0678407
1.601,0.0678474
1.602,0.0678864
1.603,0.0678952
1.604,0.0678844
1.605,0.0678847
1.606,0.0678505
1.607,0.0678147
1.608,0.0678328
1.609,0.0678743
1.61,0.0678605
1.611,0.067866
1.612,0.0679076
1.613,0.0679043
1.614,0.0678631
1.615,0.0678568
1.616,0.0679022
1.617,0.0678951
1.618,0.0678831
1.619,0.0678921
1.62,0.0679019
1.621,0.0679059
1.622,0.0679124
1.623,0.0679584
1.624,0.0680031
1.625,0.0680028
1.626,0.0680048
1.627,0.0680042
1.628,0.0679658
1.629,0.0679283
1.63,0.0678782
1.631,0.0678169
1.632,0.0677429
1.633,0.067665
1.634,0.0676119
1.635,0.067539
1.636,0.0674671
1.637,0.0674437
1.638,0.0674244
1.639,0.0674055
1.64,0.0673422
1.641,0.067286
1.642,0.0672753
1.643,0.0673006
1.644,0.0673543
1.645,0.0673401
1.646,0.0673039
1.647,0.0673133
1.648,0.0673685
1.649,0.0674502
1.65,0.0674845
1.651,0.0673991
1.652,0.0673209
1.653,0.0672942
1.654,0.0672679
1.655,0.0672553
1.656,0.0672138
1.657,0.0671722
1.658,0.0671413
1.659,0.0671667
1.66,0.0672048
1.661,0.067149
1.662,0.0671417
1.663,0.0671517
1.664,0.0671481
1.665,0.0672099
1.666,0.0672052
1.667,0.0671674
1.668,0.0671994
1.669,0.067286
1.67,0.0675194
1.671,0.0677246
1.672,0.0676972
1.673,0.0676456
1.674,0.0675812
1.675,0.067475
1.676,0.067414
1.677,0.0673892
1.678,0.0673532
1.679,0.0673188
1.68,0.0672993
1.681,0.0672846
1.682,0.0672853
1.683,0.0673274
1.684,0.0673557
1.685,0.0672827
1.686,0.0671846
1.687,0.0671494
1.688,0.0671363
1.689,0.0671319
1.69,0.0671248
1.691,0.0671224
1.692,0.0670939
1.693,0.0670776
1.694,0.0671325
1.695,0.06719
1.696,0.067183
1.697,0.0671257
1.698,0.0671345
1.699,0.0671371
1.7,0.0670471
1.701,0.066958
1.702,0.0669211
1.703,0.0669663
1.704,0.0670087
1.705,0.0670327
1.706,0.067043
1.707,0.0670314
1.708,0.0670769
1.709,0.0671168
1.71,0.0671583
1.711,0.0671794
1.712,0.0670817
1.713,0.067027
1.714,0.0670335
1.715,0.0669839
1.716,0.0669553
1.717,0.0668856
1.718,0.0668438
1.719,0.066847
1.72,0.0667914
1.721,0.0667542
1.722,0.0667434
1.723,0.0667368
1.724,0.0667278
1.725,0.066767
1.726,0.0668508
1.727,0.0669282
1.728,0.0668766
1.729,0.0667426
1.73,0.0666889
1.731,0.066669
1.732,0.066649
1.733,0.0666391
1.734,0.0666444
1.735,0.0666864
1.736,0.0667692
1.737,0.0668094
1.738,0.0667949
1.739,0.0667875
1.74,0.0667895
1.741,0.0667673
1.742,0.0667351
1.743,0.0667708
1.744,0.0668506
1.745,0.0669254
1.746,0.0670039
1.747,0.0670632
1.748,0.0670801
1.749,0.0670386
1.75,0.0669885
1.751,0.0669876
1.752,0.0669856
1.753,0.0669769
1.754,0.0669955
1.755,0.0669678
1.756,0.0668857
1.757,0.0668673
1.758,0.0668621
1.759,0.0668203
1.76,0.0667616
1.761,0.0667375
1.762,0.0667305
1.763,0.0667303
1.764,0.0667968
1.765,0.0668199
1.766,0.0668009
1.767,0.0667604
1.768,0.0667175
1.769,0.0667471
1.77,0.06674
1.771,0.0666873
1.772,0.0666763
1.773,0.0666532
1.774,0.0665854
1.775,0.0664919
1.776,0.0664044
1.777,0.0663585
1.778,0.0663538
1.779,0.0663542
1.78,0.0663597
1.781,0.0663709
1.782,0.0663569
1.783,0.0663709
1.784,0.0663801
1.785,0.0663349
1.786,0.0663261
1.787,0.066331
1.788,0.0663653
1.789,0.0663773
1.79,0.0663427
1.791,0.0662859
1.792,0.0662018
1.793,0.0662093
1.794,0.0662225
1.795,0.0661773
1.796,0.0662065
1.797,0.0662804
1.798,0.0663001
1.799,0.0663389
1.8,0.0663858
1.801,0.0663717
1.802,0.0663801
1.803,0.066385
1.804,0.0664108
1.805,0.066507
1.806,0.0665395
1.807,0.066436
1.808,0.0663689
1.809,0.0663626
1.81,0.0663624
1.811,0.0663659
1.812,0.0663272
1.813,0.0662513
1.814,0.066175
1.815,0.066192
1.816,0.0661823
1.817,0.0661742
1.818,0.0661981
1.819,0.0661818
1.82,0.0661549
1.821,0.0660928
1.822,0.0660058
1.823,0.0659401
1.824,0.0658771
1.825,0.0657971
1.826,0.0657276
1.827,0.0656439
1.828,0.0655931
1.829,0.0656041
1.83,0.065615
1.831,0.0656365
1.832,0.0656224
1.833,0.0656135
1.834,0.06564
1.835,0.0656665
1.836,0.0657006
1.837,0.0656806
1.838,0.0656042
1.839,0.0655046
1.84,0.0654175
1.841,0.0653458
1.842,0.0652978
1.843,0.0652403
1.844,0.0651704
1.845,0.0651165
1.846,0.0650628
1.847,0.0650217
1.848,0.0650096
1.849,0.0649977
1.85,0.0650065
1.851,0.0650262
1.852,0.0650073
1.853,0.0649814
1.854,0.0649606
1.855,0.0649476
1.856,0.0649347
1.857,0.0649277
1.858,0.064984
1.859,0.0650811
1.86,0.0651896
1.861,0.0652717
1.862,0.0653538
1.863,0.065403
1.864,0.0653749
1.865,0.0653995
1.866,0.0654837
1.867,0.065529
1.868,0.0655859
1.869,0.0656692
1.87,0.0656859
1.871,0.0657014
1.872,0.0657484
1.873,0.0657537
1.874,0.0657891
1.875,0.0658654
1.876,0.065864
1.877,0.065835
1.878,0.0657696
1.879,0.065691
1.88,0.0656697
1.881,0.0656739
1.882,0.0656848
1.883,0.0656446
1.884,0.0656591
1.885,0.0657252
1.886,0.0657329
1.887,0.0657156
1.888,0.0657277
1.889,0.0657651
1.89,0.0657971
1.891,0.0657781
1.892,0.0657419
1.893,0.0657907
1.894,0.0658266
1.895,0.0658123
1.896,0.0658042
1.897,0.0657752
1.898,0.0657863
1.899,0.0658022
1.9,0.0658102
1.901,0.065808
1.902,0.0657737
1.903,0.0658131
1.904,0.0658707
1.905,0.0658542
1.906,0.0658358
1.907,0.0658345
1.908,0.0658229
1.909,0.0658
1.91,0.0657615
1.911,0.0657313
1.912,0.0656977
1.913,0.0656464
1.914,0.0655857
1.915,0.0656086
1.916,0.0656368
1.917,0.0655868
1.918,0.0655686
1.919,0.0655875
1.92,0.0655963
1.921,0.0655683
1.922,0.0655093
1.923,0.0654603
1.924,0.0653935
1.925,0.0653375
1.926,0.0653833
1.927,0.0653885
1.928,0.0653675
1.929,0.0653925
1.93,0.065417
1.931,0.0654857
1.932,0.0655132
1.933,0.0654732
1.934,0.0654571
1.935,0.0654521
1.936,0.0654297
1.937,0.0654115
1.938,0.0653856
1.939,0.0654165
1.94,0.0654308
1.941,0.065313
1.942,0.0652269
1.943,0.0652566
1.944,0.06527
1.945,0.0652724
1.946,0.0652886
1.947,0.065233
1.948,0.0651715
1.949,0.0652134
1.95,0.0652652
1.951,0.0652283
1.952,0.0652031
1.953,0.0651444
1.954,0.0650535
1.955,0.0650828
1.956,0.0651619
1.957,0.0651848
1.958,0.0652127
1.959,0.0651979
1.96,0.0651241
1.961,0.0651547
1.962,0.0652233
1.963,0.0652332
1.964,0.065228
1.965,0.0651823
1.966,0.0651402
1.967,0.0651634
1.968,0.0651452
1.969,0.0650983
1.97,0.0650608
1.971,0.0650756
1.972,0.0650857
1.973,0.0650992
1.974,0.0651926
1.975,0.0652163
1.976,0.0651889
1.977,0.0652218
1.978,0.0652338
1.979,0.0651444
1.98,0.0650943
1.981,0.0651468
1.982,0.0652264
1.983,0.0652307
1.984,0.0651554
1.985,0.0650946
1.986,0.0651031
1.987,0.065134
1.988,0.0651374
1.989,0.0651682
1.99,0.0651577
1.991,0.0651095
1.992,0.0650712
1.993,0.0650332
1.994,0.0649906
1.995,0.0649485
1.996,0.0649437
1.997,0.064995
1.998,0.0650415
1.999,0.0650342
2,0.0650467
2.001,0.0650486
2.002,0.0650787
2.003,0.0651314
2.004,0.0651058
2.005,0.065112
2.006,0.0651066
2.007,0.0650358
2.008,0.0650187
2.009,0.0650507
2.01,0.0650631
2.011,0.0650395
2.012,0.0650226
2.013,0.0649639
2.014,0.0649013
2.015,0.0649288
2.016,0.0649415
2.017,0.0648821
2.018,0.0648901
2.019,0.0649977
2.02,0.0651177
2.021,0.0651878
2.022,0.0651941
2.023,0.0652162
2.024,0.0652183
2.025,0.0651829
2.026,0.0651575
2.027,0.0651809
2.028,0.0652758
2.029,0.0653645
2.03,0.0653851
2.031,0.0653511
2.032,0.0653519
2.033,0.0653527
2.034,0.0653427
2.035,0.0653702
2.036,0.0654399
2.037,0.0654801
2.038,0.0654965
2.039,0.0655614
2.04,0.0655846
2.041,0.0655871
2.042,0.0655588
2.043,0.0654568
2.044,0.0653863
2.045,0.0653801
2.046,0.0653841
2.047,0.0653793
2.048,0.0654235
2.049,0.0654817
2.05,0.0654645
2.051,0.0654332
2.052,0.0653974
2.053,0.065362
2.054,0.0653146
2.055,0.065271
2.056,0.0652617
2.057,0.0652911
2.058,0.0653792
2.059,0.0654503
2.06,0.0654718
2.061,0.0654247
2.062,0.0654281
2.063,0.0654837
2.064,0.0654886
2.065,0.0654882
2.066,0.0654813
2.067,0.0655316
2.068,0.065567
2.069,0.0654816
2.07,0.0654787
2.071,0.0655499
2.072,0.0655868
2.073,0.0656028
2.074,0.0656077
2.075,0.065627
2.076,0.0655991
2.077,0.0655664
2.078,0.0655755
2.079,0.0655886
2.08,0.0655873
2.081,0.0656282
2.082,0.0656657
2.083,0.0656253
2.084,0.0656572
2.085,0.0657072
2.086,0.0656218
2.087,0.0656011
2.088,0.0656877
2.089,0.0656779
2.09,0.0655947
2.091,0.0655885
2.092,0.0656613
2.093,0.0657012
2.094,0.0656717
2.095,0.0656212
2.096,0.0656349
2.097,0.0656796
2.098,0.0656969
2.099,0.0657138
2.1,0.0657415
2.101,0.0657806
2.102,0.0658302
2.103,0.065913
2.104,0.0660161
2.105,0.0660144
2.106,0.0659218
2.107,0.0659094
2.108,0.0659761
2.109,0.0659702
2.11,0.0659728
2.111,0.0659583
2.112,0.0659396
2.113,0.0659608
2.114,0.0659578
2.115,0.0659876
2.116,0.0659811
2.117,0.0659877
2.118,0.0660577
2.119,0.0660589
2.12,0.0659751
2.121,0.0658646
2.122,0.0657986
2.123,0.0657916
2.124,0.0657755
2.125,0.0657565
2.126,0.0657697
2.127,0.0657497
2.128,0.0657355
2.129,0.0657837
2.13,0.0657882
2.131,0.0658035
2.132,0.0657818
2.133,0.06578
2.134,0.0658483
2.135,0.0658078
2.136,0.0657052
2.137,0.0656663
2.138,0.0655731
2.139,0.0654542
2.14,0.0654105
2.141,0.0654001
2.142,0.0653639
2.143,0.0653342
2.144,0.0653709
2.145,0.0654352
2.146,0.0654739
2.147,0.0654794
2.148,0.0655043
2.149,0.0655345
2.15,0.0655696
2.151,0.0655948
2.152,0.0655406
2.153,0.0654785
2.154,0.0655438
2.155,0.0656174
2.156,0.0655933
2.157,0.0655673
2.158,0.0655653
2.159,0.0655942
2.16,0.0655808
2.161,0.0654898
2.162,0.0654383
2.163,0.0654447
2.164,0.0654412
2.165,0.0654167
2.166,0.065339
2.167,0.0652279
2.168,0.0652095
2.169,0.0652405
2.17,0.0652822
2.171,0.065357
2.172,0.0654359
2.173,0.0654646
2.174,0.0654466
2.175,0.0654749
2.176,0.0655298
2.177,0.0655554
2.178,0.0655545
2.179,0.0655921
2.18,0.0656421
2.181,0.0656677
2.182,0.0656923
2.183,0.0656583
2.184,0.0656017
2.185,0.0655666
2.186,0.0655397
2.187,0.0655134
2.188,0.0654827
2.189,0.065462
2.19,0.065501
2.191,0.0655676
2.192,0.0655805
2.193,0.0655716
2.194,0.0655529
2.195,0.0655129
2.196,0.065444
2.197,0.0653666
2.198,0.0653155
2.199,0.0653353
2.2,0.0653601
2.201,0.0653471
2.202,0.0653298
2.203,0.0652856
2.204,0.0652113
2.205,0.0651561
2.206,0.0651076
2.207,0.0650165
2.208,0.0649596
2.209,0.0649679
2.21,0.0649799
2.211,0.064981
2.212,0.0649788
2.213,0.0649823
2.214,0.0649438
2.215,0.0649171
2.216,0.0650115
2.217,0.0650523
2.218,0.0650303
2.219,0.0650368
2.22,0.0650601
2.221,0.065084
2.222,0.0651025
2.223,0.0651828
2.224,0.0652376
2.225,0.0652789
2.226,0.0653262
2.227,0.0653009
2.228,0.065282
2.229,0.0652785
2.23,0.06523
2.231,0.065215
2.232,0.0652031
2.233,0.0651789
2.234,0.0651899
2.235,0.0651726
2.236,0.0651517
2.237,0.0650524
2.238,0.0649748
2.239,0.0649165
2.24,0.0648203
2.241,0.0647898
2.242,0.0647645
2.243,0.0648004
2.244,0.0648544
2.245,0.0648879
2.246,0.0649207
2.247,0.0649737
2.248,0.0650214
2.249,0.0650162
2.25,0.0650384
2.251,0.0650416
2.252,0.0650133
2.253,0.0649971
2.254,0.0649644
2.255,0.0649785
2.256,0.0650009
2.257,0.0649349
2.258,0.064835
2.259,0.0647746
2.26,0.0647643
2.261,0.0647087
2.262,0.0646865
2.263,0.064661
2.264,0.0646471
2.265,0.0647135
2.266,0.0647084
2.267,0.0646871
2.268,0.0646496
2.269,0.0645692
2.27,0.0645271
2.271,0.0644728
2.272,0.0644162
2.273,0.0644619
2.274,0.0645483
2.275,0.0646238
2.276,0.0646987
2.277,0.0647871
2.278,0.0648143
2.279,0.064834
2.28,0.0648978
2.281,0.0648978
2.282,0.0648922
2.283,0.0649683
2.284,0.0650107
2.285,0.0650329
2.286,0.0651155
2.287,0.0651266
2.288,0.0651154
2.289,0.0651176
2.29,0.0651146
2.291,0.0651148
2.292,0.0651027
2.293,0.0651248
2.294,0.0651481
2.295,0.065199
2.296,0.0652539
2.297,0.0652158
2.298,0.0651749
2.299,0.0651891
2.3,0.0651187
2.301,0.0650281
2.302,0.0650158
2.303,0.0649643
2.304,0.0649162
2.305,0.0649078
2.306,0.0649464
2.307,0.0650128
2.308,0.064983
2.309,0.0649271
2.31,0.0649421
2.311,0.0649578
2.312,0.0649729
2.313,0.0649557
2.314,0.0649161
2.315,0.064865
2.316,0.0648071
2.317,0.0647817
2.318,0.0648311
2.319,0.0648907
2.32,0.0649098
2.321,0.0648973
2.322,0.0649152
2.323,0.0649269
2.324,0.0649021
2.325,0.0649266
2.326,0.0649273
2.327,0.0649692
2.328,0.0649967
2.329,0.0649897
2.33,0.0650259
2.331,0.0650023
2.332,0.0650227
2.333,0.0651016
2.334,0.0650942
2.335,0.0650637
2.336,0.0650833
2.337,0.0650974
2.338,0.0650319
2.339,0.0649969
2.34,0.0650764
2.341,0.0651431
2.342,0.0651338
2.343,0.0651661
2.344,0.0651958
2.345,0.0651514
2.346,0.0651652
2.347,0.0651846
2.348,0.0652043
2.349,0.065258
2.35,0.0652365
2.351,0.065237
2.352,0.0653205
2.353,0.0653641
2.354,0.0653841
2.355,0.065433
2.356,0.0654544
2.357,0.0654439
2.358,0.0654167
2.359,0.0654054
2.36,0.0653852
2.361,0.0653926
2.362,0.0654879
2.363,0.0655501
2.364,0.0655373
2.365,0.0655176
2.366,0.0655275
2.367,0.0655822
2.368,0.0656634
2.369,0.0656929
2.37,0.0657288
2.371,0.0657257
2.372,0.0656425
2.373,0.0655636
2.374,0.0655228
2.375,0.0654227
2.376,0.0653242
2.377,0.0652507
2.378,0.0651288
2.379,0.0650419
2.38,0.0649445
2.381,0.0648536
2.382,0.0648086
2.383,0.0647412
2.384,0.0647313
2.385,0.0648015
2.386,0.0647932
2.387,0.0647298
2.388,0.0647217
2.389,0.0647564
2.39,0.0647596
2.391,0.0648121
2.392,0.0649252
2.393,0.0650064
2.394,0.0650612
2.395,0.065053
2.396,0.0649989
2.397,0.0649069
2.398,0.064886
2.399,0.0648977
2.4,0.0648289
2.401,0.0647879
2.402,0.064787
2.403,0.0648585
2.404,0.0649043
2.405,0.064849
2.406,0.0647733
2.407,0.0646641
2.408,0.0646152
2.409,0.0646499
2.41,0.0646506
2.411,0.0646719
2.412,0.0646924
2.413,0.0646778
2.414,0.0646261
2.415,0.0645676
2.416,0.0645639
2.417,0.0645357
2.418,0.0644768
2.419,0.0644635
2.42,0.0644481
2.421,0.0644386
2.422,0.0643734
2.423,0.0643419
2.424,0.0643772
2.425,0.0644181
2.426,0.0644722
2.427,0.0645298
2.428,0.0646034
2.429,0.0646053
2.43,0.0645444
2.431,0.0644956
2.432,0.0645218
2.433,0.064512
2.434,0.0644915
2.435,0.0645266
2.436,0.0644988
2.437,0.0644713
2.438,0.0644386
2.439,0.0643715
2.44,0.0644154
2.441,0.0645165
2.442,0.0645251
2.443,0.0645488
2.444,0.064645
2.445,0.064664
2.446,0.0646919
2.447,0.0647538
2.448,0.0647299
2.449,0.0647223
2.45,0.0646754
2.451,0.06464
2.452,0.0646832
2.453,0.064746
2.454,0.0647794
2.455,0.064776
2.456,0.0647494
2.457,0.064757
2.458,0.0648161
2.459,0.0648404
2.46,0.0648639
2.461,0.0648642
2.462,0.0648487
2.463,0.0648264
2.464,0.0648714
2.465,0.0649624
2.466,0.0649716
2.467,0.0650191
2.468,0.0651161
2.469,0.0651782
2.47,0.0652101
2.471,0.0651982
2.472,0.0651993
2.473,0.0652632
2.474,0.0653641
2.475,0.065422
2.476,0.0654561
2.477,0.0655331
2.478,0.0655553
2.479,0.0655474
2.48,0.0655122
2.481,0.0654327
2.482,0.0654107
2.483,0.0654563
2.484,0.0654992
2.485,0.0655443
2.486,0.0656384
2.487,0.0656674
2.488,0.065651
2.489,0.0656508
2.49,0.0656362
2.491,0.0656167
2.492,0.0655477
2.493,0.0654485
2.494,0.0654299
2.495,0.0654602
2.496,0.0654334
2.497,0.0654339
2.498,0.0654204
2.499,0.065357
2.5,0.0653029
2.501,0.0652841
2.502,0.0652544
2.503,0.0652432
2.504,0.0652968
2.505,0.0653052
2.506,0.0653078
2.507,0.0652968
2.508,0.0652821
2.509,0.0652926
2.51,0.0653127
2.511,0.0653381
2.512,0.0653441
2.513,0.0653231
2.514,0.0653023
2.515,0.0653086
2.516,0.0653564
2.517,0.0654422
2.518,0.0655582
2.519,0.0656024
2.52,0.0655754
2.521,0.0655293
2.522,0.0655346
2.523,0.0655454
2.524,0.0654868
2.525,0.065416
2.526,0.0653362
2.527,0.0653481
2.528,0.0654178
2.529,0.0653987
2.53,0.0653683
2.531,0.0653349
2.532,0.0652646
2.533,0.0652923
2.534,0.0653832
2.535,0.0654683
2.536,0.0655038
2.537,0.0655162
2.538,0.0655416
2.539,0.0654907
2.54,0.0654655
2.541,0.0654435
2.542,0.0653901
2.543,0.065337
2.544,0.0652807
2.545,0.0653156
2.546,0.0654129
2.547,0.0654872
2.548,0.0654841
2.549,0.0654629
2.55,0.0654837
2.551,0.0655195
2.552,0.0654964
2.553,0.0654438
2.554,0.0654824
2.555,0.0655177
2.556,0.065491
2.557,0.0654321
2.558,0.0653984
2.559,0.0653657
2.56,0.0652429
2.561,0.0651735
2.562,0.0651759
2.563,0.0650973
2.564,0.0649934
2.565,0.064989
2.566,0.064941
2.567,0.0648589
2.568,0.0648268
2.569,0.0648147
2.57,0.0648318
2.571,0.0648603
2.572,0.0649271
2.573,0.0649147
2.574,0.0649128
2.575,0.0649402
2.576,0.064904
2.577,0.064913
2.578,0.0649224
2.579,0.0648585
2.58,0.0647983
2.581,0.0647771
2.582,0.0647532
2.583,0.0647489
2.584,0.0646949
2.585,0.0646221
2.586,0.0646161
2.587,0.0645469
2.588,0.0644957
2.589,0.0644917
2.59,0.0644378
2.591,0.0644799
2.592,0.064595
2.593,0.064702
2.594,0.0647694
2.595,0.0647812
2.596,0.0647836
2.597,0.064776
2.598,0.0647715
2.599,0.0647734
2.6,0.0648276
2.601,0.0648385
2.602,0.0648236
2.603,0.0648141
2.604,0.0647883
2.605,0.0648516
2.606,0.0648851
2.607,0.0648592
2.608,0.0649055
2.609,0.0649547
2.61,0.0650104
2.611,0.0650346
2.612,0.0649836
2.613,0.0650129
2.614,0.065056
2.615,0.064996
2.616,0.0649223
2.617,0.0649358
2.618,0.0650006
2.619,0.065042
2.62,0.0650158
2.621,0.0649601
2.622,0.0649178
2.623,0.0649145
2.624,0.064915
2.625,0.0648744
2.626,0.0648328
2.627,0.0648077
2.628,0.0647549
2.629,0.0646995
2.63,0.0647185
2.631,0.0646924
2.632,0.0646118
2.633,0.0645834
2.634,0.0646187
2.635,0.0647303
2.636,0.0647694
2.637,0.0647796
2.638,0.0648849
2.639,0.0649897
2.64,0.0650543
2.641,0.0650963
2.642,0.0651272
2.643,0.0651186
2.644,0.0650991
2.645,0.0650919
2.646,0.0650622
2.647,0.065095
2.648,0.0651512
2.649,0.065162
2.65,0.0651649
2.651,0.0651394
2.652,0.0650897
2.653,0.0650214
2.654,0.0649866
2.655,0.0650275
2.656,0.0650538
2.657,0.0650286
2.658,0.0650616
2.659,0.065065
2.66,0.0650824
2.661,0.0651642
2.662,0.0651837
2.663,0.0652142
2.664,0.0651992
2.665,0.0652223
2.666,0.0652786
2.667,0.0653152
2.668,0.0653912
2.669,0.0653624
2.67,0.0653385
2.671,0.0654013
2.672,0.0654818
2.673,0.065438
2.674,0.0653706
2.675,0.0653523
2.676,0.0653452
